 1535  ./fake_ssh.py 
 1536  iptables -A INPUT -p tcp -s $ip --dport 22 -j ACCEPT
 1537  iptables -A INPUT -p tcp -s 192.168.45.4 --dport 22 -j ACCEPT
 1538  iptables -L
 1539  iptables -F
 1540  iptables -L
 1541  python
 1542  ./fread.sh
 1543  ifconfig
 1544  ps -aux
 1545  pkill bash
 1546  ps -aux
 1547  pkillpython ./fake_s
 1548  pkill python ./fake_s
 1549  pkill python 
 1550  ps -aux
 1551  ip = 2
 1552  echo hello
 1553  $ip = 2
 1554  $(ip) = 2
 1555  ./fread.sh 
 1556  iptables -L
 1557  iptables -F
 1558  iptables -L
 1559  iptables -F
 1560  ./fread.sh 
 1561  ls
 1562  ./fread.sh 
 1563  iptables -L
 1564  iptables -F
 1565  ./fread.sh 
 1566  iptables -L
 1567  ./fread.sh 
 1568  iptables -L
 1569  last|grep "logged"
 1570  last
 1571  w
 1572  who am i|awk '{ print $5}'
 1573  who am i | awk '{print $5}' | sed 's/[()]//g' | cut -f1 -d "." | sed 's/-/./g'
 1574  ./fread.sh 
 1575  iptables -L
 1576  python
 1577  ps -aux
 1578  ./fread.sh 
 1579  service ssh start
 1580  ps -aux
 1581  pgrep ssh
 1582  pkill ssh
 1583  pgrep ssh
 1584  pkill ssh
 1585  pgrep ssh
 1586  service ssh stop
 1587  pgrep ssh
 1588  kill 1212
 1589  pgrep ssh
 1590  iptables -t nat -A PREROUTING  -p tcp -s $line --dport 22 -j REDIRECT --to-ports 2222 
 1591  iptables -t nat -A PREROUTING  -p tcp -s 192.168.8.1 --dport 22 -j REDIRECT --to-ports 2222 
 1592  iptables -t nat -F
 1593  touch HONEY_DEPLOY.py
 1594  ./fake_ssh.py 
 1595  ./fake_ssh.py 
 1596  git clone https://github.com/cheeseandcereal/fake-ssh
 1597  python HONEY_DEPLOY.py 
 1598  ./fread.sh 
 1599  ps -aux
 1600  ps -aux | grep HONEY
 1601  kill 9881
 1602  pkill 9881
 1603  python HONEY_DEPLOY.py 
 1604  pkill HONEY_DEPLOY.py
 1605  clear
 1606  ls -lah
 1607  clear
 1608  exit
 1609  python HONEY_DEPLOY.py 
 1610  service ssh start
 1611  ifconfig
 1612  cat /etc/ssh/sshd_config 
 1613  nano  /etc/ssh/sshd_config 
 1614  service ssh restart
 1615  ps -aux
 1616  pkill sshd
 1617  pgrep sshd
 1618  service ssh  start
 1619  ps -aux
 1620  python  HONEY_DEPLOY.py
 1621  netstat -tn 2> /dev/null | grep :22 | awk '{print $5}' | cut -d: -f1 | uniq
 1622  iptables -F
 1623  burp
 1624  touch try.sh
 1625  ./try.sh
 1626  chmod +x try.sh
 1627  ./try.sh
 1628  python  HONEY_DEPLOY.py
 1629  iptables -t nat -L
 1630  python  HONEY_DEPLOY.py
 1631  service ssh start
 1632  python  HONEY_DEPLOY.py
 1633  iptables -t nat -L
 1634  python  HONEY_DEPLOY.py
 1635  python  HONEY_DEPLOY.py
 1636  iptables -t nat -L
 1637  python  HONEY_DEPLOY.py
 1638  servive ssh restart
 1639  service ssh restart
 1640  python  HONEY_DEPLOY.py
 1641  service ssh restart
 1642  python  HONEY_DEPLOY.py
 1643  service ssh restart
 1644  python  HONEY_DEPLOY.py
 1645  iptables -t nat -L
 1646  service ssh restart
 1647  python  HONEY_DEPLOY.py
 1648  iptables  -L
 1649  iptables -t nat -L
 1650  service ssh restart
 1651  python  HONEY_DEPLOY.py
 1652  iptables -t nat -L
 1653  service ssh restart
 1654  python  HONEY_DEPLOY.py
 1655  service ssh restart
 1656  python  HONEY_DEPLOY.py
 1657  sudo apt-get update -y && sudo apt-get install -y linux-image-extra-$(uname -r)
 1658  sudo apt-get upgrade
 1659  uname -a
 1660  apt-get update
 1661  sudo apt-get install apt-transport-https ca-certificates
 1662  echo "deb https://apt.dockerproject.org/repo ubuntu-trusty main” 
 1663     | sudo tee /etc/apt/sources.list.d/docker.list
 1664  ;
 1665  echo "deb https://apt.dockerproject.org/repo ubuntu-trusty main” | sudo tee /etc/apt/sources.list.d/docker.list
 1666  echo "deb https://apt.dockerproject.org/repo ubuntu-trusty main”
 1667  echo "deb https://apt.dockerproject.org/repo ubuntu-trusty main”| sudo tee /etc/apt/sources.list.d/docker.list
 1668  echo "deb https://apt.dockerproject.org/repo ubuntu-trusty main”| sudo tee /etc/apt/sources.list.d/docker.list;
 1669  echo "deb https://apt.dockerproject.org/repo ubuntu-trusty main”  sudo tee /etc/apt/sources.list.d/docker.list
 1670  echo "deb https://apt.dockerproject.org/repo ubuntu-trusty main”| sudo tee /etc/apt/sources.list.d/docker.list;
 1671  sudo apt-get upgrade
 1672  sudo apt-get dist-upgrade
 1673  history | tail -n 15
 1674  touch His_story.py
 1675  python His_story.py 
 1676  ./His_story.py
 1677  chmod +x His_story.py 
 1678  ./His_story.py
 1679  hello
 1680  this
 1681  is
 1682  me
 1683  ./His_story.py
 1684  hello
 1685  ./His_story.py
 1686  anaconda-navigator 
 1687  ./His_story.py 
 1688  python His_story.py 
 1689  ./His_story.py 
 1690  python His_story.py 
 1691  hjj
 1692  chmod +x .python_history 
 1693  python His_story.py 
 1694  ght
 1695  ./His_story.py 
 1696  anaconda-navigator
 1697  anaconda-navigator 
 1698  history > file.csv
